TrainingUpdate,CriticLoss,CriticLoss1,CriticLoss2,ActorLoss,AlphaLoss,EntropyWeight,LogAlpha,QValue
153,0.01823059841990471,0.01823762059211731,0.01822357438504696,-4.335671424865723,1.0465885400772095,0.30879563093185425,-1.175075650215149,3.9068148136138916
154,0.04010249674320221,0.04009644687175751,0.04010854288935661,-4.3286452293396,1.040248990058899,0.3087253272533417,-1.175303339958191,3.90598726272583
155,0.04475337266921997,0.04474048316478729,0.04476626589894295,-4.330415725708008,1.0428730249404907,0.3086549937725067,-1.1755311489105225,3.9049932956695557
156,0.04111410677433014,0.041110120713710785,0.04111809656023979,-4.326338291168213,1.039271354675293,0.30858469009399414,-1.175758957862854,3.904376983642578
157,0.02416354790329933,0.024149242788553238,0.024177851155400276,-4.330711364746094,1.0439293384552002,0.30851438641548157,-1.1759867668151855,3.9039509296417236
158,0.046570342034101486,0.04654068127274513,0.04660000279545784,-4.32401704788208,1.038245439529419,0.3084441125392914,-1.176214575767517,3.9028007984161377
159,0.03978836536407471,0.03976701945066452,0.039809707552194595,-4.326469421386719,1.0419307947158813,0.3083738684654236,-1.1764423847198486,3.9014272689819336
160,0.026612594723701477,0.026628879830241203,0.0265963077545166,-4.32388162612915,1.0407075881958008,0.3083036243915558,-1.1766701936721802,3.899921417236328
161,0.022750336676836014,0.022764401510357857,0.02273627370595932,-4.3154683113098145,1.0328463315963745,0.30823343992233276,-1.1768978834152222,3.8992295265197754
162,0.03791453689336777,0.0378837026655674,0.03794536739587784,-4.3211774826049805,1.0394659042358398,0.30816325545310974,-1.1771255731582642,3.8981785774230957
163,0.03908602148294449,0.03905247896909714,0.03911956772208214,-4.320536136627197,1.0400190353393555,0.3080930709838867,-1.1773533821105957,3.896843671798706
164,0.043424319475889206,0.0434056855738163,0.04344295337796211,-4.312714576721191,1.033684253692627,0.3080229163169861,-1.1775810718536377,3.895216464996338
165,0.030154017731547356,0.03015103191137314,0.030157003551721573,-4.313705921173096,1.0359935760498047,0.3079528212547302,-1.1778086423873901,3.8937580585479736
166,0.02405618317425251,0.024045422673225403,0.024066943675279617,-4.3147501945495605,1.0380834341049194,0.30788275599479675,-1.1780362129211426,3.8925724029541016
167,0.021901166066527367,0.021862920373678207,0.021939411759376526,-4.31159782409668,1.036211371421814,0.3078126907348633,-1.178263783454895,3.8911514282226562
168,0.019172098487615585,0.019140461459755898,0.019203735515475273,-4.31279182434082,1.0388357639312744,0.3077426254749298,-1.178491473197937,3.8895814418792725
169,0.03649023175239563,0.03644448146224022,0.03653598576784134,-4.299917221069336,1.0276660919189453,0.3076726496219635,-1.1787189245224,3.8877360820770264
170,0.04096147418022156,0.04094679653644562,0.040976155549287796,-4.30443811416626,1.0339428186416626,0.3076026737689972,-1.1789463758468628,3.885840892791748
171,0.03467002511024475,0.03467320650815964,0.034666843712329865,-4.302440166473389,1.0331448316574097,0.30753275752067566,-1.1791737079620361,3.884500026702881
172,0.023633280768990517,0.02364540845155716,0.023621153086423874,-4.301301956176758,1.033251404762268,0.3074628412723541,-1.1794010400772095,3.8831160068511963
173,0.024065015837550163,0.023995790630578995,0.024134241044521332,-4.30148458480835,1.0344924926757812,0.307392954826355,-1.1796283721923828,3.88191819190979
174,0.031233448535203934,0.031206846237182617,0.03126005083322525,-4.300233364105225,1.034794569015503,0.30732306838035583,-1.1798557043075562,3.8802249431610107
175,0.033957891166210175,0.033958908170461655,0.033956874161958694,-4.302596092224121,1.038659691810608,0.3072531819343567,-1.180083155632019,3.878582239151001
176,0.034089475870132446,0.03404765576124191,0.03413129970431328,-4.302350044250488,1.0395218133926392,0.30718326568603516,-1.1803107261657715,3.877333879470825
177,0.03209242969751358,0.03210794925689697,0.03207691013813019,-4.299185276031494,1.0376560688018799,0.307113379240036,-1.180538296699524,3.8758957386016846
