EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
655,-88.36560516254303,50,-46.43016278049522,56500,-4.1094770431518555,-44.68834312871887,20000,0.02482999861240387,4.292230129241943,0.16450926661491394,0.04999999701976776,-4.3567399978637695
656,-36.42584332507906,50,-45.09029911941531,56550,-2.403289318084717,,20000,0.012169230729341507,4.125945091247559,0.1659867912530899,0.04999999701976776,-4.191932678222656
657,-29.510802588255096,50,-44.757281754411224,56600,-1.297900676727295,,20000,0.013986259698867798,3.768796682357788,0.16489295661449432,0.04999999701976776,-3.8336894512176514
658,-21.95322882883266,50,-44.55536570270108,56650,-2.1115713119506836,,20000,0.039372414350509644,4.658331394195557,0.16666637361049652,0.04999999701976776,-4.7249979972839355
659,-25.064345653329887,50,-44.94123589356682,56700,-3.966472864151001,,20000,0.02623574435710907,4.36590051651001,0.16616275906562805,0.04999999701976776,-4.432063579559326
660,-64.67581071144366,50,-44.76910612852294,56750,-5.180241584777832,-45.867136360545985,20000,0.015164479613304138,4.079704284667969,0.16520997881889343,0.04999999701976776,-4.144914150238037
661,-69.69891422993187,50,-46.47657869012916,56800,-4.6568074226379395,,20000,0.046304233372211456,4.261774063110352,0.16756044328212738,0.04999999701976776,-4.329334259033203
662,-38.813940865226236,50,-46.5825925486816,56850,-3.086729049682617,,20000,0.02252247929573059,4.258570194244385,0.1657114177942276,0.04999999701976776,-4.324281692504883
663,-34.56268518858732,50,-45.82745255772794,56900,-5.094776153564453,,20000,0.01502327062189579,4.223459243774414,0.16531403362751007,0.04999999701976776,-4.288773059844971
664,-30.34068401687993,50,-45.95879319495366,56950,-0.9933991432189941,,20000,0.017339009791612625,4.6059956550598145,0.1665685772895813,0.04999999701976776,-4.6725640296936035
665,-49.962441791241744,50,-45.01501429924388,57000,-4.689459323883057,-37.08273024160155,20000,0.013803723268210888,4.545225143432617,0.16686886548995972,0.04999999701976776,-4.612093925476074
666,-55.57071207959065,50,-46.9715647701932,57050,-4.88010835647583,,20000,0.02320081740617752,4.433799743652344,0.1650940179824829,0.04999999701976776,-4.498894214630127
667,-17.284704545378293,50,-44.04362187417415,57100,-3.493999481201172,,20000,0.022583171725273132,4.530428409576416,0.165843203663826,0.04999999701976776,-4.59627103805542
668,-73.3963568325176,50,-46.01309441669353,57150,-5.220061302185059,,20000,0.025777311995625496,4.209229469299316,0.16636326909065247,0.04999999701976776,-4.275593280792236
669,-31.355626679020947,50,-46.4786454480836,57200,-0.8996636867523193,,20000,0.013143893331289291,4.440208911895752,0.16606830060482025,0.04999999701976776,-4.506277561187744
670,-30.651851368873274,50,-45.93528077528053,57250,-3.711339235305786,-53.629997366464096,20000,0.021427612751722336,4.341900825500488,0.16578702628612518,0.04999999701976776,-4.407687664031982
671,-52.74437469960137,50,-46.96845375974745,57300,-5.016142845153809,,20000,0.04398311674594879,4.190840244293213,0.1661098450422287,0.04999999701976776,-4.256950378417969
672,-54.86345151182441,50,-46.45559851303847,57350,-4.926905155181885,,20000,0.025532763451337814,4.490717887878418,0.16734200716018677,0.04999999701976776,-4.558060169219971
